sample,super_pop,PC1,PC2,afr_score
HG01107,AMR,1.9852476048765306,5.841781865944832,0.3168463748478229
HG01108,AMR,22.651719931583965,-1.214404460923329,0.8575910189961691
HG01110,AMR,-4.889613785556337,11.00524659245999,0.11683431224797579
HG01111,AMR,-3.84749874390689,6.0894376264762,0.20450403155794591
HG01112,AMR,-9.83026666280162,12.448743544336253,0.0
HG01113,AMR,-11.136203720518818,-1.3749177490736204,0.0974730098107748
HG01119,AMR,-9.186001886319762,10.366018282405012,0.01790932762946381
HG01121,AMR,-6.710199926969852,7.513079210401976,0.11149383581896856
HG01122,AMR,-8.082385223204513,9.899952084104966,0.051281086651202935
HG01124,AMR,2.1959087564541835,4.702045368456077,0.34850642043140523
HG01125,AMR,-8.77803509473522,11.786908783931635,0.017985801075811558
HG01130,AMR,-6.760572456606742,10.664167705191927,0.07451798314720352
HG01131,AMR,-8.013586066342372,3.308954759166193,0.13210479440987008
HG01133,AMR,-9.453991258882626,11.929269650970374,0.0
HG01134,AMR,-9.599084480146422,7.0454688766659865,0.05574669705506553
HG01136,AMR,-8.514886837011217,12.404602192545651,0.01649218936335905
HG01137,AMR,-8.94118039273328,4.047698285825363,0.11107455708024162
HG01139,AMR,-5.180482197147539,6.313329485379791,0.1672386253614616
HG01140,AMR,-5.420048693163102,9.248580690933522,0.1202653271153957
HG01142,AMR,-8.055907762783663,1.9015575609120021,0.1422790253845132
HG01148,AMR,-11.903228936851585,6.543275434107059,0.0019857404394276156
HG01149,AMR,-12.421122767092603,3.188674822350862,0.03350413372140781
HG01161,AMR,-11.735631188728844,4.896212667445587,0.02647986376365779
HG01162,AMR,-9.53504321553891,9.911906525227874,0.037192529993635016
HG01164,AMR,-5.591068178062544,1.967253262853718,0.20249398189448173
HG01167,AMR,-8.96382590055985,10.653649140797913,0.028990612894731933
HG01168,AMR,-8.393871021325928,6.439833833434064,0.07962792096487967
HG01170,AMR,-7.2073387575891275,7.454495216497441,0.09719844674069236
HG01171,AMR,10.217972503205933,6.840103007708869,0.48536943914748676
HG01173,AMR,-4.9330458640784665,15.276148125447898,0.07463300858486129
HG01174,AMR,-8.586466186425943,9.009305578464442,0.053885569917911456
HG01176,AMR,-11.17785496638212,1.5507952276030834,0.07266226313975115
HG01177,AMR,-9.328739394373665,4.940112562542501,0.06531212245748717
HG01182,AMR,-5.3358127703063545,4.306145509000376,0.17135804577567026
HG01183,AMR,-6.8571861547230775,11.503666154745037,0.06327164586845921
HG01187,AMR,-2.85110191197885,1.0080496106174888,0.2708444714518477
HG01188,AMR,5.355827031694567,6.561058122041259,0.39087294932876293
HG01190,AMR,-6.797610652412928,11.700844261912437,0.07406028174948966
HG01191,AMR,12.779533275809095,7.07852449322244,0.5530163479075717
HG01197,AMR,-9.301385322084252,13.537072477577428,0.0
HG01198,AMR,-8.864340028660054,9.74384775609758,0.03533284278825979
HG01200,AMR,-8.457176721493385,10.238864657722383,0.025996661759660304
HG01204,AMR,-3.9232797284406,6.714851716959638,0.1763889034329
HG01205,AMR,-8.449085048479146,10.344924983154604,0.04884608384828133
HG01241,AMR,7.693763908093129,0.7533708619078677,0.5013283985912672
HG01242,AMR,12.257513445093027,2.870207534725542,0.5793332025534071
HG01247,AMR,-3.1244500964776454,7.365018057274656,0.1934065231152457
HG01248,AMR,-5.452045134086955,12.026443567721342,0.09966601658553405
HG01250,AMR,-12.236374315193322,-4.727371852669458,0.11075256496119214
HG01251,AMR,-11.654395596443425,1.2792922018386979,0.06877857013661272
HG01253,AMR,-12.223984074145223,4.051417613077414,0.031352722217137724
HG01254,AMR,-2.1276066929651454,1.8938767062732742,0.27428767623370276
HG01256,AMR,-10.42659180930309,2.3078680157310005,0.09987972578490233
HG01257,AMR,-11.846829639622635,-0.37842437412030455,0.07530270823048886
HG01259,AMR,-7.058911582286279,7.304548804638097,0.10469847816549764
HG01260,AMR,-11.309541213198203,0.5452638942118898,0.08072225923343765
HG01269,AMR,-6.639375408981741,14.761984327323992,0.0335695612247194
HG01271,AMR,-10.990753441597453,8.632571794171499,0.007626456103334679
HG01272,AMR,-10.13634199950612,-6.190916639222831,0.18380029365841577
HG01275,AMR,-5.8702712755549245,13.44498861070334,0.06674166602360451
HG01277,AMR,-8.411955953599925,2.05651501502668,0.11843508134182724
HG01280,AMR,-4.313778176997943,13.55211171019296,0.10982954668832083
HG01281,AMR,-10.530079288571729,3.577323316638121,0.07179089472028168
HG01284,AMR,-11.843506663910146,0.14592760624957796,0.08753532236476953
HG01286,AMR,1.6876514603794026,1.0805132201871523,0.3600901461318324
HG01302,AMR,-11.808777757417758,6.33923538388174,0.012147638409973148
HG01303,AMR,-1.294772823512276,8.264567004115166,0.23657525972874144
HG01305,AMR,3.213601539694091,7.396236131836913,0.3452415047887007
HG01308,AMR,-4.800850235394685,16.19789945309713,0.06532844345394825
HG01311,AMR,-0.701496747702755,7.329928487292057,0.26035928536401276
HG01312,AMR,-9.275213638919817,9.283691303307375,0.025147103572490528
HG01323,AMR,-5.705273610586258,9.192751095965521,0.10341430519659203
HG01325,AMR,-4.209721417788774,5.412389233274491,0.2019078965818929
HG01326,AMR,-10.76275966487899,3.420993021699259,0.07041578887038968
HG01334,EUR,-10.90729450725292,14.688274754262464,0.0
HG01341,AMR,-8.394906148240938,-5.505842609600939,0.23529388587255062
HG01342,AMR,27.933345506186196,1.8840156095674074,0.9473175592403171
HG01344,AMR,-5.553354779473372,12.99973761286014,0.0908264105899806
HG01345,AMR,-12.438298896496429,-3.3944135253297025,0.10689316505516278
HG01348,AMR,-11.451090918868294,3.6118054802602853,0.056438295837370735
HG01350,AMR,-3.2160119203628557,2.9139523611950335,0.2338681843230128
HG01351,AMR,-8.816946824291298,3.143751792958713,0.10826070220675182
HG01353,AMR,-7.408921872927248,14.273029857711823,0.02070142435484892
HG01354,AMR,-6.823122882840358,9.770514865311675,0.07672759676843235
HG01356,AMR,-11.477873280732044,6.775372505112107,0.009953866400315828
HG01357,AMR,-10.828286573393326,10.639449824970802,0.0
HG01359,AMR,-10.893576526309145,-2.440015887552594,0.11610871526810336
HG01360,AMR,-8.146914596301341,12.974585748348284,0.014386584793951074
HG01362,AMR,0.0701739882802289,-2.0835400681163088,0.36449389088767864
HG01363,AMR,-11.290662323729554,4.091719161626641,0.04754125729283606
HG01365,AMR,-5.0424573917568765,-1.1044961468652963,0.24998458531210277
HG01366,AMR,-8.055927790991666,0.5386432524079896,0.14721879513017966
HG01369,AMR,-8.049798878741823,12.703073848525161,0.02227999701026616
HG01372,AMR,-5.817579903689181,4.4908626120076525,0.17255492693127175
HG01374,AMR,-8.532304040181696,11.930500835685809,0.028209604589187573
HG01375,AMR,-10.226552630779242,12.35313138750583,0.0
HG01377,AMR,-7.125754176927216,2.8492113931126126,0.15358619220689876
HG01378,AMR,-9.218450066323399,-0.867907293426352,0.1408756758744138
HG01383,AMR,-8.800219986576908,8.943115963931868,0.044671521311568284
HG01384,AMR,-11.123463524986263,10.323432118936083,0.0
HG01389,AMR,-7.634521615432781,9.865392940693562,0.062476555527171074
HG01390,AMR,20.31877414254307,0.8611436406089136,0.7841276653786641
HG01392,AMR,-8.439702859749021,13.401465529225565,0.0033570626785141403
HG01393,AMR,-4.7439614270002135,4.211469617864563,0.18369072469611294
HG01395,AMR,1.4137839664449041,10.524573799536029,0.25841138801890057
HG01396,AMR,4.366191661816084,9.953901770756623,0.3369425872833016
HG01398,AMR,4.1900140815052,5.296223053062939,0.37267362596440523
HG01402,AMR,-5.089873193718099,3.5705076850808273,0.19488586072436273
HG01403,AMR,-4.457972067308085,-0.35954275825750664,0.23724145516513684
HG01405,AMR,-6.541018895246567,10.985508744453572,0.08886894865386868
HG01412,AMR,-6.076615192561079,9.187189060962568,0.09906607046566135
HG01413,AMR,-2.981019341368111,-4.732882954094281,0.31559157375589586
HG01414,AMR,-5.867025284824079,9.231682276360852,0.11960718190239462
HG01431,AMR,-8.395745869099402,3.2676375563807225,0.11869869745132867
HG01432,AMR,-12.700114405962427,3.195932554445074,0.020738186097891895
HG01435,AMR,-5.172649581078954,2.2728418219179853,0.2025353359802164
HG01437,AMR,-10.269246642935542,7.180920479072495,0.04657424537277223
HG01438,AMR,-7.604266956768173,14.130772460617077,0.023359166433695913
HG01440,AMR,0.24975994041991667,5.89844612107748,0.26972620721899004
HG01441,AMR,-11.255755774106456,-2.7516046942325856,0.11988055893430785
HG01443,AMR,-13.205504077973846,-7.3679074592984195,0.1308183731106875
HG01444,AMR,-10.740546379002486,7.654570456766244,0.02725231346329675
HG01447,AMR,-9.058453903337679,9.151240339672752,0.04140102662972392
HG01455,AMR,-9.8329162398334,-0.6599138595135388,0.11413713858936046
HG01456,AMR,-7.170316746865621,10.444674767011431,0.05136587074340418
HG01459,AMR,-4.405360161872789,4.288556228844631,0.2042297459066035
HG01461,AMR,-11.170464826395934,-0.32720199940517053,0.08556019223200557
HG01462,AMR,-2.4862457838417638,-5.6276109407960275,0.3448398924504303
HG01464,AMR,-10.603456603963819,2.245399421816826,0.07875420397555132
HG01465,AMR,-7.14304162254357,11.713870697246126,0.05677932810291145
HG01468,AMR,-8.392966069243197,13.383540903387706,0.02003685567338907
HG01474,AMR,-10.568928632192751,8.67260492971739,0.0
HG01479,AMR,-6.973355000788484,9.879730635297758,0.06537428426449353
HG01485,AMR,8.505548821122405,5.7678285656931285,0.4787909177880987
HG01486,AMR,-9.433644904134367,9.56034886627833,0.03811595392340853
HG01488,AMR,-1.6344115492100992,14.109345116599256,0.15950137029156713
HG01489,AMR,-9.49029881523906,7.32251146708847,0.051712226361939326
HG01491,AMR,-7.892296202753809,11.847358430950777,0.04434897045692786
HG01492,AMR,-11.196030483915992,2.059737616865923,0.05858993485259993
HG01494,AMR,-8.044438379589447,3.4387791619423145,0.12461262378453082
HG01495,AMR,-11.576038545406421,5.245762071393161,0.029990410962085046
HG01497,AMR,-8.661499362857889,8.489278663829753,0.05463096051260524
HG01498,AMR,-7.1717519586825835,5.779221441153773,0.11755830530362331
HG01500,EUR,-5.279016406234895,15.394460530353967,0.06265602620415905
HG01501,EUR,-7.430063683892311,10.333138315944067,0.05983933116611424
HG01503,EUR,-8.135501988140465,11.11512735392472,0.03281248933794513
HG01504,EUR,-9.533235538793512,13.888468557861742,0.0
HG01506,EUR,-5.725690539145203,13.248872148842672,0.07086515293611466
HG01507,EUR,-7.49835733652138,9.952025262957676,0.05967247696997487
HG01509,EUR,-6.377724338595949,11.54292299582667,0.060106029548112144
HG01510,EUR,-9.577992744594267,18.09804138795055,0.0
HG01512,EUR,-9.963502709124677,12.76610346221779,0.0
HG01513,EUR,-7.696049725690325,13.132957734005204,0.01301074305499012
HG01515,EUR,-6.591770039827538,17.10027860136374,0.007473119296767063
HG01516,EUR,-9.972392255945804,14.55392133107566,0.0
HG01518,EUR,-9.616920241438226,13.684523845607846,0.0
HG01519,EUR,-7.704943974118214,15.094101142457568,0.02009567410760547
HG01521,EUR,-9.067093251627739,17.25563331661852,0.0
HG01522,EUR,-7.088954135979696,14.416693870271247,0.027353680904987743
HG01524,EUR,-10.988053771777546,11.411681089289006,0.0
HG01525,EUR,-6.492761972678973,13.853379785173018,0.03321725002856264
HG01527,EUR,-6.747001941058207,16.46326223611199,0.005098584072673558
HG01528,EUR,-7.777384049406827,11.824767536796884,0.028176622139019333
HG01530,EUR,-10.885302478309878,13.850190548599548,0.0
HG01531,EUR,-10.524000168422113,10.33055538215355,0.0
HG01536,EUR,-8.508400554458072,13.676943313879619,0.002256891442242518
HG01537,EUR,-10.59610420997988,15.179190946074335,0.0
HG01550,AMR,-10.34848421963784,11.119447449895599,0.0
HG01551,AMR,-1.2639772593317966,3.7441221634596547,0.2742722492997536
HG01556,AMR,9.97415410473432,7.546497709459881,0.4829699579239473
HG01565,AMR,-11.461576918700134,-0.34353948922838834,0.09948136258554142
HG01566,AMR,-11.413822661972159,-3.6868699132248826,0.13043554824255707
HG01571,AMR,-14.33162783231292,-4.832051359398766,0.10131602522839843
HG01572,AMR,-9.48033895574028,-2.775394215072082,0.19181427838292786
HG01577,AMR,-9.472784335332953,6.637628017625878,0.053203180782114744
HG01578,AMR,-2.558684497700862,11.247915706090113,0.15912610147646178
HG01583,SAS,-11.50067139864032,4.123868230247886,0.06097494872677935
HG01586,SAS,-6.836991057447726,7.962941785931259,0.132402685572826
HG01589,SAS,-9.803952391083802,4.466138523850281,0.08445876876638657
HG01593,SAS,-11.33677817757579,4.83649042179135,0.07040052744478256
HG01595,EAS,-13.672966552599839,-16.948695259044303,0.1871826116880991
HG01596,EAS,-14.975122873173321,-19.46818290013066,0.17162375816504313
HG01597,EAS,-15.46685744120034,-11.57174227160991,0.08607075445323491
HG01598,EAS,-16.53355478676974,-17.980342362258224,0.12685205081546602
HG01599,EAS,-15.093418186729057,-18.4710004744488,0.1613708962023066
HG01600,EAS,-14.608497219028964,-13.587090475383649,0.13635090276446063
HG01602,EUR,-8.999112308125252,11.161747206539276,0.020966973308538805
HG01603,EUR,-5.888315094128095,14.008774418612376,0.04597950022489409
HG01605,EUR,-6.406901615339753,15.655511879391893,0.029339431159370186
HG01606,EUR,-11.388183696438087,11.311328794193905,0.0
HG01607,EUR,-8.422880407140452,16.54547301984911,0.0
HG01608,EUR,-7.699240879965974,13.46385924397475,0.024422594384641252
HG01610,EUR,-3.7109963007638824,15.41399348533343,0.09599709167588223
HG01612,EUR,-7.096993026996002,12.440985789574418,0.051028694878274126
HG01613,EUR,-9.621145201598233,12.458408551944123,0.0
HG01615,EUR,-9.92598785905749,12.496887999617107,0.0
HG01617,EUR,-8.881260924985128,13.601246234769347,0.0
HG01618,EUR,-6.750876769439661,12.11801197003644,0.06315274492922385
HG01619,EUR,-10.384829497670925,12.131477856042334,0.0
HG01620,EUR,-10.165103507127355,13.474144588281728,0.0
HG01623,EUR,-8.699892897598097,15.090007102356482,0.0
HG01624,EUR,-8.79312990546107,14.226403968541307,0.0005450034943630224
HG01625,EUR,-8.221052792385011,15.04778168296951,0.0
HG01626,EUR,-9.559139386184714,14.40815609544042,0.0
HG01628,EUR,1.6490730346919837,6.531045876270881,0.2907057014791292
HG01630,EUR,-6.639219039683936,12.564884241187455,0.05157659041957674
HG01631,EUR,-8.654631499275867,11.015504123387535,0.00736212916024727
HG01632,EUR,-6.2248630891696966,16.912609774419042,0.021530863197335205
HG01668,EUR,-7.058143583412384,15.416841490435225,0.021051474835709003
HG01669,EUR,-5.312444020836142,14.265135398583737,0.057811739285339614
HG01670,EUR,-7.822515097006313,15.177367764554205,0.006249294394726635
HG01672,EUR,-7.575038168356629,12.737245351208418,0.022808508077935368
HG01673,EUR,-7.199252225837201,11.339931113438299,0.04616249518535658
HG01675,EUR,-11.54885007014018,10.909464103497905,0.0
HG01676,EUR,-4.9275441353961495,15.041270113278388,0.061101286782927006
HG01678,EUR,-9.839582757952687,9.62185055442877,0.004833318789061274
HG01679,EUR,-8.383739322006889,9.764150880511817,0.02097529681590872
HG01680,EUR,-8.894065491991746,13.131155727795699,0.0
HG01682,EUR,-8.809605274751064,9.532703010535482,0.03167240711832324
HG01684,EUR,-6.414627371588206,19.541115703197068,0.0
HG01685,EUR,-9.266617716421946,14.649429354093632,0.0
HG01686,EUR,-8.040887176311562,12.431024125820127,0.033775073476385746
HG01694,EUR,-4.082934658337226,14.274841396289315,0.08824078192990696
HG01695,EUR,-6.193623268019137,13.562369780251535,0.04911459556192482
HG01697,EUR,-8.218956775619482,14.521899327725611,0.0
HG01699,EUR,-7.989968451210847,14.574028304872627,0.00012748731343293317
HG01700,EUR,-9.043300522510108,12.431018423197425,0.00016660547657148308
HG01702,EUR,-8.15283239216452,13.880240381512913,0.009997493257223922
HG01704,EUR,-6.857548857176675,9.808286308490745,0.06403045971940352
HG01705,EUR,-6.859243280677641,13.911333623459539,0.03235716952380784
HG01707,EUR,-8.54594664362974,10.855882717168207,0.026469360219366574
HG01708,EUR,-10.700884227094448,13.469294758281169,0.0
HG01709,EUR,-7.762605192924651,17.707320652144986,0.0
HG01710,EUR,-8.324587979833634,12.676508259410607,0.00940734424012209
HG01746,EUR,-9.92689988570374,15.123074275916206,0.0
HG01747,EUR,-8.45532917248247,10.699331456511363,0.03547711747154794
HG01756,EUR,-8.166682335233432,12.876076820782036,0.013317965355320973
HG01757,EUR,-8.583989023984035,19.24770274355931,0.0
HG01761,EUR,-7.5412752588267145,16.65854762312215,0.008419776800570314
HG01762,EUR,-8.504476626491023,16.05959887501597,0.0
HG01765,EUR,-5.49012848431229,15.576994767746175,0.04570135389207363
HG01766,EUR,-8.071426960440062,15.734321095736794,0.0
HG01767,EUR,-9.21447926345679,12.131659557043495,0.0
HG01768,EUR,-8.102625164775816,10.824637818926881,0.029448256503813344
HG01770,EUR,-7.104335476742153,15.639606164366384,0.014930776883298476
HG01771,EUR,-7.037954788182837,15.840459488100105,0.014701196487066097
HG01773,EUR,-7.033425578124563,10.876870133001082,0.048632753016635485
HG01775,EUR,-10.854176254952245,14.528350252234725,0.0
HG01776,EUR,-11.772593401273543,12.21624870849544,0.0
HG01777,EUR,-6.742941213429974,15.835994929669997,0.018804412070280347
HG01779,EUR,-9.770552631963376,12.222048359173973,0.0
HG01781,EUR,-8.410783155240557,11.6601705942042,0.014088105177858594
HG01783,EUR,-3.5316460610234124,10.260064053228318,0.1435573851822689
HG01784,EUR,-8.426510190555828,9.075460219603794,0.044893819143226425
HG01785,EUR,-7.379716495734374,12.305340880211464,0.02817325534123644
HG01786,EUR,-7.7473579661921725,13.090056370492016,0.028209128704735312
HG01789,EUR,-9.673995417822663,9.71792308721655,0.00308493432610361
HG01790,EUR,-7.5014486515688015,17.76806801923042,0.0
HG01791,EUR,-9.228154934336832,12.060943947250344,0.0
HG01794,EAS,-14.742720639476058,-19.530133218856484,0.17199426947272767
HG01795,EAS,-14.699485614768157,-14.88139001339881,0.14458344091851466
HG01796,EAS,-12.344866641965739,-14.55780536506135,0.19231635590399526
HG01797,EAS,-13.518454230026482,-17.716749544602447,0.20845813199261637
HG01798,EAS,-15.85921071897485,-21.89335559270737,0.1849872351746312
HG01799,EAS,-13.372628499053059,-21.95727403203839,0.2492473634455192
HG01800,EAS,-13.301815472695372,-12.982318033553717,0.16202753592400554
HG01801,EAS,-17.15889511906887,-20.51358717889508,0.1376434066595018
HG01802,EAS,-15.200419516325724,-17.455585522791285,0.15416071969533082
HG01804,EAS,-14.5992822754036,-16.89941943253557,0.1642873965899381
HG01805,EAS,-14.891558478008958,-17.028029496963278,0.1472171382930884
HG01806,EAS,-15.970959581429197,-18.936018343986806,0.14906032132500097
HG01807,EAS,-16.776962448259834,-15.630146553962067,0.11410463771031708
HG01808,EAS,-15.464308013214103,-18.432676844304083,0.15413226944556344
HG01809,EAS,-16.513009679654267,-15.731068812758767,0.11641705501740529
HG01810,EAS,-14.30993379900689,-18.33711758581163,0.17994390394756912
HG01811,EAS,-15.582913880881838,-16.874827155281544,0.1342159334238727
HG01812,EAS,-14.285396282094508,-14.544353355921668,0.15294953178401624
HG01813,EAS,-14.85121719857102,-13.417363933011401,0.12729419891456203
HG01815,EAS,-15.065279484416806,-14.923189717606418,0.12416337604357898
HG01816,EAS,-16.22219238863992,-18.12696709659679,0.1404034540862251
HG01817,EAS,-15.583430916752606,-16.06154414228764,0.12815572510939552
HG01840,EAS,-15.573273189132701,-17.06782838569301,0.13782342867648853
HG01841,EAS,-14.459080390388133,-15.411055159075207,0.15884762016383674
HG01842,EAS,-15.437689669616127,-14.891141788193504,0.11756679868595507
HG01843,EAS,-12.058715575389689,-14.35318433099933,0.199972854218608
HG01844,EAS,-15.674962235456345,-21.172226418925842,0.17078187819930493
HG01845,EAS,-15.243798044039822,-17.569724116743494,0.1504040873124256
HG01846,EAS,-13.39606752558467,-11.295738962905544,0.14704979943837565
HG01847,EAS,-14.90205148505395,-14.628061647166746,0.1327556892766514
HG01848,EAS,-16.026537825487228,-18.783634988139774,0.1470514056119236
HG01849,EAS,-14.623647342522222,-14.827609996904092,0.1384497622345387
HG01850,EAS,-14.957910384131155,-17.452672649518657,0.15727535384291444
HG01851,EAS,-14.979055632598026,-12.210664832455501,0.10088065694261122
HG01852,EAS,-16.64165192831279,-14.397918403093447,0.09131621964554923
HG01853,EAS,-15.189799147633591,-13.572536522015266,0.11797638854550253
HG01855,EAS,-14.910421956867198,-18.249502618467503,0.1738042067310967
HG01857,EAS,-16.155738466871153,-14.227207917218951,0.11316605589860369
HG01858,EAS,-16.635863872086258,-19.718035865365252,0.13729280749395786
HG01859,EAS,-14.763745659574148,-13.511121843585947,0.11939362838392718
HG01860,EAS,-15.019205705897482,-15.134975715059552,0.12843160918888794
HG01861,EAS,-15.527495509832436,-18.06449746553308,0.15426781583003582
HG01862,EAS,-16.143901185345786,-18.715902197552058,0.14456550993956116
HG01863,EAS,-14.123663145065326,-15.13017003943146,0.15443457610510597
HG01864,EAS,-14.943482420284562,-18.85265360109565,0.17271880696479663
HG01865,EAS,-13.987072821876183,-18.187088741463967,0.19753096247808963
HG01866,EAS,-13.841292319513553,-14.999001908768907,0.1609880790581529
HG01867,EAS,-13.064545568440337,-13.962023957743982,0.18313997012402403
HG01868,EAS,-14.556966570710154,-10.897767908026104,0.09957006798353743
HG01869,EAS,-14.67098376616023,-18.1724862808044,0.17358118838458092
HG01870,EAS,-15.198637554535075,-21.552902645789864,0.17986916754312415
HG01871,EAS,-14.110654178288534,-14.784753191753442,0.14726938648155097
HG01872,EAS,-14.1723819732518,-14.306781808680341,0.14271831313954045
HG01873,EAS,-16.790564334329982,-17.880044529475985,0.10939426235649638
HG01874,EAS,-13.75490933266615,-14.522889420245095,0.17408503217439733
HG01878,EAS,-14.454437988978908,-12.118930105089682,0.1231403224170362
HG01879,AFR,29.586471898334064,-3.4846048739961146,1.0
HG01880,AFR,12.537986579125961,-1.2965627842358813,0.6616045104584345
HG01882,AFR,33.77868076168951,-4.4139877699960826,1.0
HG01883,AFR,31.49683096468372,-1.377286567763382,1.0
HG01885,AFR,19.771071294326468,2.059040491478452,0.7606356260511341
HG01886,AFR,23.201877661113386,2.8208677758391634,0.8288629797848578
HG01889,AFR,27.467861148679138,-2.7487805467465174,0.9764261559607837
HG01890,AFR,21.14447418087434,2.2226660768714632,0.7886279815203044
HG01892,AMR,-12.692293791142237,-5.105586797010827,0.12038751480236318
HG01893,AMR,7.257911142807765,-2.597300507547704,0.5350899387325577
HG01894,AFR,30.55433188105732,-4.4013102619705275,1.0
HG01896,AFR,29.800874774336048,-2.997589590293085,1.0
HG01912,AFR,27.55514885654849,-2.1973325047717367,0.9867960401047671
HG01914,AFR,25.858089402041355,-5.388565150865472,0.9719044363510612
HG01915,AFR,26.569229626492206,-2.682226132719326,0.9626588600005099
HG01917,AMR,-12.901618136290733,-7.51621953986925,0.15986530902515983
HG01918,AMR,-11.511247605172631,-2.8787094220177223,0.12637186774725695
HG01920,AMR,-13.53525489848943,-4.619243830565592,0.11367441862174478
HG01921,AMR,-12.012283238520933,-1.6642912808390682,0.09649178309693163
HG01923,AMR,-12.731831307960302,-5.364077125048288,0.128783116944706
HG01924,AMR,1.518040018234931,1.5996691033230328,0.36109983487148967
HG01926,AMR,-12.098181711452021,-5.809380604377914,0.1289308468614526
HG01927,AMR,-13.005296296161783,-8.702617170610724,0.1589442388133661
HG01932,AMR,-11.547204023790064,-3.1098734063519413,0.12467791424866842
HG01933,AMR,-12.77564794758314,-1.6543206376442225,0.08290279658737856
HG01935,AMR,-12.134193389889596,-6.561493918072987,0.15443186016229724
HG01936,AMR,-10.965843108218364,2.4969160699946844,0.08100137103403993
HG01938,AMR,-10.620595172863519,-8.583274749200559,0.20613924370844428
HG01939,AMR,-7.514715481629019,-2.670538739776552,0.20255377298282512
HG01941,AMR,-2.062557306785415,-0.5613410705474382,0.3166808482573214
HG01942,AMR,-13.546219527973106,-3.6953887129113325,0.09447501859509087
HG01944,AMR,-11.030567075722377,-0.7458794169496272,0.1171178830560485
HG01945,AMR,-12.988659292968359,-2.043679827091821,0.08578625032676777
HG01947,AMR,-10.172330680366189,-0.6988247089375633,0.12944269997808838
HG01948,AMR,-12.313233553301139,-2.940965951714161,0.117351380198501
HG01950,AMR,-12.351506195618429,-10.83012601496453,0.19349787751554215
HG01951,AMR,-13.285085493576085,-11.229688960447856,0.1709736261157275
HG01953,AMR,-8.752893569722753,1.1782940806146243,0.13791052835275977
HG01954,AMR,-11.343761713907709,2.580010031163409,0.06665430545753473
HG01956,AFR,29.592964590564975,-3.2303256532146523,1.0
HG01958,AFR,9.124814893649866,2.17111014199995,0.5104951000563032
HG01961,AMR,-11.537738170861543,-9.487658485927277,0.20188275674247375
HG01965,AMR,-10.394740221782389,-1.8484854478314614,0.13312133217255812
HG01967,AMR,-11.641861823840898,-1.2636070974965223,0.11249010832121431
HG01968,AMR,-12.860868149739387,-12.147648242196329,0.19053645109028183
HG01970,AMR,-12.289334989895732,4.5224485620428725,0.01896123284899651
HG01971,AMR,1.4803608597785631,-2.0393305673893356,0.4096250824070654
HG01973,AMR,-9.824090051275308,-1.960853966081589,0.15885303810267873
HG01974,AMR,-13.962474952094908,-7.1535614521138795,0.12152601945320717
HG01976,AMR,-6.61742301842856,-1.341872704730451,0.22433210382656832
HG01977,AMR,-10.490151291546864,-4.516684718340464,0.1727650634227126
HG01979,AMR,-10.049131985088271,-4.782522353394889,0.19608787936184036
HG01980,AMR,-9.96250565523177,-0.35765687937933477,0.14688168860431558
HG01982,AMR,-11.682602542678744,-8.514198041919153,0.18855040325070102
HG01985,AFR,31.868473239682757,-1.1107124849863061,1.0
HG01986,AFR,28.60673114412901,-3.0724448264886424,1.0
HG01988,AFR,6.964417822319658,7.912149749367835,0.41365677441734483
HG01989,AFR,17.562939474534286,-4.526579135162985,0.7764282071735773
HG01990,AFR,23.76395511626425,-0.3454618118637921,0.8813082118631629
HG01991,AMR,-12.318855803120545,-0.8929856810004112,0.10105704395650923
HG01992,AMR,-12.443192677277182,-7.8305199194242,0.16038541597280934
HG01997,AMR,-12.621424895786642,-3.992507550848978,0.10834259164175454
HG02002,AMR,-10.364341004405825,4.484503400049032,0.06830407390010064
HG02003,AMR,-14.178640897472421,0.677048829674626,0.034575467713602835
HG02006,AMR,12.237236058768005,0.4824699670404446,0.604586003550634
HG02008,AMR,-10.831401531885808,-9.795097807571562,0.21546131802194896
HG02009,AFR,26.255993931885683,2.607935627520655,0.901335035800773
HG02010,AFR,27.309923706417173,-1.6463270835272643,0.9797607132541238
HG02012,AFR,21.792927861169456,0.5105349485838879,0.8190050414990792
HG02013,AFR,30.054037106094178,-3.9196663238789933,1.0
HG02014,AFR,31.408693274923444,-2.160100129674773,1.0
HG02016,EAS,-15.400692831474942,-20.01372478408478,0.16028955428996236
HG02017,EAS,-15.14481183566502,-16.037801495718966,0.1416096115843115
HG02019,EAS,-15.174952928357701,-13.280302127951712,0.12088983553600424
HG02020,EAS,-16.26804288021411,-16.955434636180954,0.12481372115687629
HG02023,EAS,-14.591402139407217,-17.660601442290474,0.1703884932597106
HG02025,EAS,-15.292389568337885,-14.621844920319939,0.1304510127665756
HG02026,EAS,-13.001880193470784,-10.444191723162138,0.15620801045355037
HG02028,EAS,-11.957467936063777,-13.410318643909262,0.19499953167228642
HG02029,EAS,-16.63974878796319,-16.239607325637415,0.10401396344887427
HG02031,EAS,-14.941442341657368,-17.1850081932295,0.14064783761999447
HG02032,EAS,-14.013617840045004,-15.668155002010865,0.15066661421629104
HG02035,EAS,-14.036107003481572,-15.34428860863944,0.17199587360978102
HG02040,EAS,-15.455174621908176,-19.829218729978948,0.17438656897712934
HG02047,EAS,-16.54741539997541,-19.828483783431714,0.13670623462566056
HG02048,EAS,-15.359453123179275,-17.150253350547096,0.14754570778234885
